Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
"20170813","2017-08-13","domingo, 13 de agosto de 2017","13 de ago. de 2017","Sunday","Sun","August","Aug","225","32","20170807","20170813","7","8","20170801","20170831","31","13","3","20170701","20170930","92","44","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","13","3","20170701","20170930","91","44","2017","20170101","20171231","365"
"20170814","2017-08-14","segunda-feira, 14 de agosto de 2017","14 de ago. de 2017","Monday","Mon","August","Aug","226","33","20170814","20170820","1","8","20170801","20170831","31","14","3","20170701","20170930","92","45","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","14","3","20170701","20170930","91","45","2017","20170101","20171231","365"
"20170815","2017-08-15","terça-feira, 15 de agosto de 2017","15 de ago. de 2017","Tuesday","Tue","August","Aug","227","33","20170814","20170820","2","8","20170801","20170831","31","15","3","20170701","20170930","92","46","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","15","3","20170701","20170930","91","46","2017","20170101","20171231","365"
"20170816","2017-08-16","quarta-feira, 16 de agosto de 2017","16 de ago. de 2017","Wednesday","Wed","August","Aug","228","33","20170814","20170820","3","8","20170801","20170831","31","16","3","20170701","20170930","92","47","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","16","3","20170701","20170930","91","47","2017","20170101","20171231","365"
"20170817","2017-08-17","quinta-feira, 17 de agosto de 2017","17 de ago. de 2017","Thursday","Thu","August","Aug","229","33","20170814","20170820","4","8","20170801","20170831","31","17","3","20170701","20170930","92","48","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","17","3","20170701","20170930","91","48","2017","20170101","20171231","365"
"20170818","2017-08-18","sexta-feira, 18 de agosto de 2017","18 de ago. de 2017","Friday","Fri","August","Aug","230","33","20170814","20170820","5","8","20170801","20170831","31","18","3","20170701","20170930","92","49","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","18","3","20170701","20170930","91","49","2017","20170101","20171231","365"
"20170819","2017-08-19","sábado, 19 de agosto de 2017","19 de ago. de 2017","Saturday","Sat","August","Aug","231","33","20170814","20170820","6","8","20170801","20170831","31","19","3","20170701","20170930","92","50","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","19","3","20170701","20170930","91","50","2017","20170101","20171231","365"
"20170820","2017-08-20","domingo, 20 de agosto de 2017","20 de ago. de 2017","Sunday","Sun","August","Aug","232","33","20170814","20170820","7","8","20170801","20170831","31","20","3","20170701","20170930","92","51","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","20","3","20170701","20170930","91","51","2017","20170101","20171231","365"
"20170821","2017-08-21","segunda-feira, 21 de agosto de 2017","21 de ago. de 2017","Monday","Mon","August","Aug","233","34","20170821","20170827","1","8","20170801","20170831","31","21","3","20170701","20170930","92","52","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","21","3","20170701","20170930","91","52","2017","20170101","20171231","365"
"20170822","2017-08-22","terça-feira, 22 de agosto de 2017","22 de ago. de 2017","Tuesday","Tue","August","Aug","234","34","20170821","20170827","2","8","20170801","20170831","31","22","3","20170701","20170930","92","53","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","22","3","20170701","20170930","91","53","2017","20170101","20171231","365"
"20170823","2017-08-23","quarta-feira, 23 de agosto de 2017","23 de ago. de 2017","Wednesday","Wed","August","Aug","235","34","20170821","20170827","3","8","20170801","20170831","31","23","3","20170701","20170930","92","54","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","23","3","20170701","20170930","91","54","2017","20170101","20171231","365"
"20170824","2017-08-24","quinta-feira, 24 de agosto de 2017","24 de ago. de 2017","Thursday","Thu","August","Aug","236","34","20170821","20170827","4","8","20170801","20170831","31","24","3","20170701","20170930","92","55","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","24","3","20170701","20170930","91","55","2017","20170101","20171231","365"
"20170825","2017-08-25","sexta-feira, 25 de agosto de 2017","25 de ago. de 2017","Friday","Fri","August","Aug","237","34","20170821","20170827","5","8","20170801","20170831","31","25","3","20170701","20170930","92","56","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","25","3","20170701","20170930","91","56","2017","20170101","20171231","365"
"20170826","2017-08-26","sábado, 26 de agosto de 2017","26 de ago. de 2017","Saturday","Sat","August","Aug","238","34","20170821","20170827","6","8","20170801","20170831","31","26","3","20170701","20170930","92","57","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","26","3","20170701","20170930","91","57","2017","20170101","20171231","365"
"20170827","2017-08-27","domingo, 27 de agosto de 2017","27 de ago. de 2017","Sunday","Sun","August","Aug","239","34","20170821","20170827","7","8","20170801","20170831","31","27","3","20170701","20170930","92","58","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","27","3","20170701","20170930","91","58","2017","20170101","20171231","365"
"20170828","2017-08-28","segunda-feira, 28 de agosto de 2017","28 de ago. de 2017","Monday","Mon","August","Aug","240","35","20170828","20170903","1","8","20170801","20170831","31","28","3","20170701","20170930","92","59","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","28","3","20170701","20170930","91","59","2017","20170101","20171231","365"
"20170829","2017-08-29","terça-feira, 29 de agosto de 2017","29 de ago. de 2017","Tuesday","Tue","August","Aug","241","35","20170828","20170903","2","8","20170801","20170831","31","29","3","20170701","20170930","92","60","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","29","3","20170701","20170930","91","60","2017","20170101","20171231","365"
"20170830","2017-08-30","quarta-feira, 30 de agosto de 2017","30 de ago. de 2017","Wednesday","Wed","August","Aug","242","35","20170828","20170903","3","8","20170801","20170831","31","30","3","20170701","20170930","92","61","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","30","3","20170701","20170930","91","61","2017","20170101","20171231","365"
"20170831","2017-08-31","quinta-feira, 31 de agosto de 2017","31 de ago. de 2017","Thursday","Thu","August","Aug","243","35","20170828","20170903","4","8","20170801","20170831","31","31","3","20170701","20170930","92","62","2017","20170101","20171231","365","-1","-1","-1","-1","-1","8","20170801","20170831","31","31","3","20170701","20170930","91","62","2017","20170101","20171231","365"
"20170901","2017-09-01","sexta-feira, 1 de setembro de 2017","1 de set. de 2017","Friday","Fri","September","Sep","244","35","20170828","20170903","5","9","20170901","20170930","30","1","3","20170701","20170930","92","63","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","1","3","20170701","20170930","91","63","2017","20170101","20171231","365"
"20170902","2017-09-02","sábado, 2 de setembro de 2017","2 de set. de 2017","Saturday","Sat","September","Sep","245","35","20170828","20170903","6","9","20170901","20170930","30","2","3","20170701","20170930","92","64","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","2","3","20170701","20170930","91","64","2017","20170101","20171231","365"
"20170903","2017-09-03","domingo, 3 de setembro de 2017","3 de set. de 2017","Sunday","Sun","September","Sep","246","35","20170828","20170903","7","9","20170901","20170930","30","3","3","20170701","20170930","92","65","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","3","3","20170701","20170930","91","65","2017","20170101","20171231","365"
"20170904","2017-09-04","segunda-feira, 4 de setembro de 2017","4 de set. de 2017","Monday","Mon","September","Sep","247","36","20170904","20170910","1","9","20170901","20170930","30","4","3","20170701","20170930","92","66","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","4","3","20170701","20170930","91","66","2017","20170101","20171231","365"
"20170905","2017-09-05","terça-feira, 5 de setembro de 2017","5 de set. de 2017","Tuesday","Tue","September","Sep","248","36","20170904","20170910","2","9","20170901","20170930","30","5","3","20170701","20170930","92","67","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","5","3","20170701","20170930","91","67","2017","20170101","20171231","365"
"20170906","2017-09-06","quarta-feira, 6 de setembro de 2017","6 de set. de 2017","Wednesday","Wed","September","Sep","249","36","20170904","20170910","3","9","20170901","20170930","30","6","3","20170701","20170930","92","68","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","6","3","20170701","20170930","91","68","2017","20170101","20171231","365"
"20170907","2017-09-07","quinta-feira, 7 de setembro de 2017","7 de set. de 2017","Thursday","Thu","September","Sep","250","36","20170904","20170910","4","9","20170901","20170930","30","7","3","20170701","20170930","92","69","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","7","3","20170701","20170930","91","69","2017","20170101","20171231","365"
"20170908","2017-09-08","sexta-feira, 8 de setembro de 2017","8 de set. de 2017","Friday","Fri","September","Sep","251","36","20170904","20170910","5","9","20170901","20170930","30","8","3","20170701","20170930","92","70","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","8","3","20170701","20170930","91","70","2017","20170101","20171231","365"
"20170909","2017-09-09","sábado, 9 de setembro de 2017","9 de set. de 2017","Saturday","Sat","September","Sep","252","36","20170904","20170910","6","9","20170901","20170930","30","9","3","20170701","20170930","92","71","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","9","3","20170701","20170930","91","71","2017","20170101","20171231","365"
"20170910","2017-09-10","domingo, 10 de setembro de 2017","10 de set. de 2017","Sunday","Sun","September","Sep","253","36","20170904","20170910","7","9","20170901","20170930","30","10","3","20170701","20170930","92","72","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","10","3","20170701","20170930","91","72","2017","20170101","20171231","365"
"20170911","2017-09-11","segunda-feira, 11 de setembro de 2017","11 de set. de 2017","Monday","Mon","September","Sep","254","37","20170911","20170917","1","9","20170901","20170930","30","11","3","20170701","20170930","92","73","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","11","3","20170701","20170930","91","73","2017","20170101","20171231","365"
"20170912","2017-09-12","terça-feira, 12 de setembro de 2017","12 de set. de 2017","Tuesday","Tue","September","Sep","255","37","20170911","20170917","2","9","20170901","20170930","30","12","3","20170701","20170930","92","74","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","12","3","20170701","20170930","91","74","2017","20170101","20171231","365"
"20170913","2017-09-13","quarta-feira, 13 de setembro de 2017","13 de set. de 2017","Wednesday","Wed","September","Sep","256","37","20170911","20170917","3","9","20170901","20170930","30","13","3","20170701","20170930","92","75","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","13","3","20170701","20170930","91","75","2017","20170101","20171231","365"
"20170914","2017-09-14","quinta-feira, 14 de setembro de 2017","14 de set. de 2017","Thursday","Thu","September","Sep","257","37","20170911","20170917","4","9","20170901","20170930","30","14","3","20170701","20170930","92","76","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","14","3","20170701","20170930","91","76","2017","20170101","20171231","365"
"20170915","2017-09-15","sexta-feira, 15 de setembro de 2017","15 de set. de 2017","Friday","Fri","September","Sep","258","37","20170911","20170917","5","9","20170901","20170930","30","15","3","20170701","20170930","92","77","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","15","3","20170701","20170930","91","77","2017","20170101","20171231","365"
"20170916","2017-09-16","sábado, 16 de setembro de 2017","16 de set. de 2017","Saturday","Sat","September","Sep","259","37","20170911","20170917","6","9","20170901","20170930","30","16","3","20170701","20170930","92","78","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","16","3","20170701","20170930","91","78","2017","20170101","20171231","365"
"20170917","2017-09-17","domingo, 17 de setembro de 2017","17 de set. de 2017","Sunday","Sun","September","Sep","260","37","20170911","20170917","7","9","20170901","20170930","30","17","3","20170701","20170930","92","79","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","17","3","20170701","20170930","91","79","2017","20170101","20171231","365"
"20170918","2017-09-18","segunda-feira, 18 de setembro de 2017","18 de set. de 2017","Monday","Mon","September","Sep","261","38","20170918","20170924","1","9","20170901","20170930","30","18","3","20170701","20170930","92","80","2017","20170101","20171231","365","-1","-1","-1","-1","-1","9","20170901","20170930","30","18","3","20170701","20170930","91","80","2017","20170101","20171231","365"
